,year,tri_facility_id,facility_name,street_address,city,county,st,zip,bia_code,tribe,latitude,longitude,federal_facility,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatment_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,geoid
514,2013,14518LDRLN729CR,ELDERLEE INC,729 CROSS RD,OAKS CORNERS,ONTARIO,NY,14518,,,42.931,-77.007,NO,,,,,,,332812,339950,,,,,1313211244443,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0.015846,0,0,0,0,0,0,0,0,0,0,0.015846,0,0,0,0,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886.015846,0,0,0.015846,0,1886,0,0,1685,0,0,0,3571.015846,,1.02,REH HOLDINGS INC,121728083,515,360690504002028
515,2013,12801FNCHP1GLEN,FINCH PAPER  LLC,1 GLEN ST,GLENS FALLS,WARREN,NY,12801,,,43.307202,-73.639237,NO,,,,,,,322121,322110,,,,,1313211581778,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,8.79,0,0,0,0,0,0,0,0,0,0,8.79,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.49,0,0,8.79,18.7,0,0,0,0,0,0,0,27.49,,1,FINCH PAPER HOLDINGS,,516,361130705002027
516,2013,14518LDRLN729CR,ELDERLEE INC,729 CROSS RD,OAKS CORNERS,ONTARIO,NY,14518,,,42.931,-77.007,NO,,,,,,,332812,339950,,,,,1313211244468,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,R,Pounds,0,79.3,0.000183,0,0,0,0,0,0,0,0,0,79.300183,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.300183,0,0,79.300183,0,538,0,0,120373,0,0,0,120990.300183,,1.02,REH HOLDINGS INC,121728083,517,360690504002028
517,2013,14220SRRNT2375S,SORRENTO LACTALIS INC,2375 S PARK AVE,BUFFALO,ERIE,NY,14220,,,42.83404,-78.82388,NO,,,,,,,311513,,,,,,1313211277241,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335240,335240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335240,335240,,0.98,LACTALIS AMERICAN CO INC,9073503,518,360290001101008
518,2013,14527TRNSL1789T,FERRO ELECTRONIC MATERIALS,1789 TRANSELCO DR,PENN YAN,YATES,NY,14527,,,42.67579,-76.94419,NO,,,,,,,325180,,,,,,1313211281872,BARIUM COMPOUNDS,N040,NO,TRI,NO,3,NO,R,Pounds,13,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44850,0,0,15,0,44835,0,0,0,0,0,0,44850,0,1.06,FERRO CORP,4161477,519,361231501002001
519,2013,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,,,43.183778,-78.6975,NO,,,,,,,325199,,,,,,1313211444359,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,5,332.27,0,0,0,0,0,0,0,0,0,0,337.27,0,13.3,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575840,0,0,0,0,575840,337.27,0,0,337.27,0,0,0,0,0,0,0,575853.3,576190.57,,1.09,,,520,360630235002003
520,2013,14150CHMCN3709R,UNIVAR USA INC - TONAWANDA NY,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.97538,-78.931828,NO,,,,,,,424690,,,,,,1313211120946,METHYL ISOBUTYL KETONE,108101,YES,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,727,0,5,0,0,0,0,5,500,0,0,500,0,0,0,727,0,0,0,5,1232,,0.93,UNIVAR USA INC,102971785,521,360290084002025
521,2013,12202MBLLL50CHU,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,,,42.6315,-73.755333,NO,,,,,,,424710,,,,,,1313211650080,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,214,658,1.85,0,0,0,0,0,0,0,0,0,873.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,67,0,0,0,0,34,34,0,0,0,0,0,34,0,0,304,338,940.85,0,0,800.85,0,54,0,0,323609,0,117334,338,442135.85,120,0.73,GLOBAL COS LLC,19177757,522,360010026004001
522,2013,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,,,43.183778,-78.6975,NO,,,,,,,325199,,,,,,1313211444334,PHOSGENE,75445,YES,TRI,NO,0,NO,R,Pounds,1.57,301,0,0,0,0,0,0,0,0,0,0,302.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.57,0,0,302.57,0,0,0,0,0,0,0,0,302.57,,0.97,,,523,360630235002003
523,2013,11222MTRTR498KI,UNITED METRO ENERGY CORP,498 KINGSLAND AVE,BROOKLYN,KINGS,NY,11222,,,40.73385,-73.943,NO,,,,,,,424710,,,,,,1313211193901,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,74.76,164.18,0.19,0,0,0,0,0,0,0,0,0,239.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.13,0,0,239.13,0,0,0,0,0,0,4725,0,4964.13,,0.88,,,524,360470579002011
524,2013,14220SRRNT2375S,SORRENTO LACTALIS INC,2375 S PARK AVE,BUFFALO,ERIE,NY,14220,,,42.83404,-78.82388,NO,,,,,,,311513,,,,,,1313211277266,NITRIC ACID,7697372,NO,TRI,NO,0,NO,R,Pounds,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,248326,0,248351,,0.98,LACTALIS AMERICAN CO INC,9073503,525,360290001101008
525,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211570027,METHYL ISOBUTYL KETONE,108101,YES,TRI,NO,0,NO,R,Pounds,100,200,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4417,0,4417,0,0,0,0,0,0,0,300,0,0,300,0,0,0,4417,0,5,3900,0,8622,,1.04,IBM CORP,1368083,526,360270502034030
526,2013,13421NTRNT396KE,OMEGA WIRE INC - SHERRILL OPERATIONS,3960 KENWOOD RD,ONEIDA,ONEIDA,NY,13421,,,43.05394,-75.603166,NO,,,,,,,331420,332813,331421,,,,1313211029881,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7.04,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,7.04,0,0,0,0,7.04,0,0,0,0.5,0,0,7.54,,0.95,OMEGA WIRE INC,63048953,527,360659402003046
527,2013,13305BSCSCMAINS,INTERFACE SOLUTIONS INC,MAIN ST   PO BOX 520,BEAVER FALLS,LEWIS,NY,13305,,,43.883889,-75.431944,NO,,,,,,,339991,,,,,,1313211159076,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,R,Pounds,250,750,750,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,1750,750,0,0,0,0,0,0,0,2500,,1.07,SUSQUEHANNA CAPITAL ACQUISITION CO,,528,360499502001036
528,2013,11231MRDHS722CT,BUCKEYE TERMINALS LLC - BROOKLYN TERMINAL,722 CT ST,BROOKLYN,KINGS,NY,11231,,,40.668894,-74.002438,NO,,,,,,,493190,,,,,,1313211021807,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0.19,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0.19,,0.99,BUCKEYE TERMINALS LLC,112569892,529,360470053001044
529,2013,14107CWMCH1550B,CWM CHEMICAL SERVICES LLC,1550 BALMER RD,MODEL CITY,NIAGARA,NY,14107,,,43.22781,-78.971889,NO,,,,,,,562211,,,,,,1313211002807,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,60.2,0,60,0,0.2,0,0,0,0,0,0,7,67.2,,0.35,WASTE MANAGEMENT INC,194672085,530,360630245023036
530,2013,1045WHSSCR14EAS,BUCKEYE TERMINALS LLC - BRONX TERMINAL,1040 E 149TH ST,BRONX,BRONX,NY,10455,,,40.80509,-73.90225,NO,,,,,,,493190,,,,,,1313211021706,N-HEXANE,110543,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.24,BUCKEYE TERMINALS LLC,112569892,531,360050019004003
531,2013,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,,,43.183778,-78.6975,NO,,,,,,,325199,,,,,,1313211444272,CHLORINE,7782505,YES,TRI,NO,0,NO,R,Pounds,5,36,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,41,,1.23,,,532,360630235002003
532,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211569999,HYDROGEN FLUORIDE,7664393,YES,TRI,NO,0,NO,R,Pounds,0,2600,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,2600,0,0,0,0,0,0,449000,0,451600,,1.04,IBM CORP,1368083,533,360270502034030
533,2013,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,,,43.183778,-78.6975,NO,,,,,,,325199,,,,,,1313211444308,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",7647010,YES,TRI,NO,0,NO,R,Pounds,5,2223,0,0,0,0,0,0,0,0,0,0,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228,0,0,2228,0,0,0,0,0,0,0,0,2228,,1.38,,,534,360630235002003
534,2013,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,,,43.183778,-78.6975,NO,,,,,,,325199,,,,,,1313211444296,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,5,89.32,0,0,0,0,0,0,0,0,0,0,94.32,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6799,0,0,0,0,6799,94.32,0,0,94.32,0,0,0,0,0,0,0,6804,6898.32,,0.95,,,535,360630235002003
535,2013,12866BLLPC1ADAM,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,128669036,,,43.06052,-73.82364,NO,,,,,,,332431,,,,,,1313210972749,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,4100,19000,0,0,0,0,0,0,0,0,0,0,23100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,104,0,2,0,0,0,0,2,23100,0,0,23100,0,0,0,104,0,0,187900,2,211106,,0.94,BALL CORP,6419147,536,360910613022038
536,2013,14522GRFFT3849R,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,,,43.06192,-77.196765,NO,,,,,,,424710,,,,,,1313211473463,CYCLOHEXANE,110827,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,537,361170206002052
537,2013,11231MRDHS722CT,BUCKEYE TERMINALS LLC - BROOKLYN TERMINAL,722 CT ST,BROOKLYN,KINGS,NY,11231,,,40.668894,-74.002438,NO,,,,,,,493190,,,,,,1313211021860,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,0,0,7,0,0,0,0,0,0,0,2,9,,0.99,BUCKEYE TERMINALS LLC,112569892,538,360470053001044
538,2013,14150CHMCN3709R,UNIVAR USA INC - TONAWANDA NY,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.97538,-78.931828,NO,,,,,,,424690,,,,,,1313211120910,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNIVAR USA INC,102971785,539,360290084002025
539,2013,12202MBLLL50CHU,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,,,42.6315,-73.755333,NO,,,,,,,424710,,,,,,1313211649963,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,GLOBAL COS LLC,19177757,540,360010026004001
540,2013,13619SLCKC465SC,SLACK CHEMICAL CO INC,465 S CLINTON ST,CARTHAGE,JEFFERSON,NY,13619,,,43.977222,-75.598056,NO,,,,,,,424690,,,,,,1313211796228,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,774,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,774,0,0,0,0,0,0,0,0,774,,1.01,SLACK CHEMICAL CO INC,,541,360450609004007
541,2013,11231MRDHS722CT,BUCKEYE TERMINALS LLC - BROOKLYN TERMINAL,722 CT ST,BROOKLYN,KINGS,NY,11231,,,40.668894,-74.002438,NO,,,,,,,493190,,,,,,1313211021769,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,0,56,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,56,0,0,0,0,0,0,0,0,56,,0.99,BUCKEYE TERMINALS LLC,112569892,542,360470053001044
542,2013,13619SLCKC465SC,SLACK CHEMICAL CO INC,465 S CLINTON ST,CARTHAGE,JEFFERSON,NY,13619,,,43.977222,-75.598056,NO,,,,,,,424690,,,,,,1313211796267,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,174,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,174,0,0,0,0,0,0,0,0,174,,0.91,SLACK CHEMICAL CO INC,,543,360450609004007
543,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211569963,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,0,1300,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,0,0,0,1964,7457,0,7457,0,0,0,3091,0,0,3091,1300,0,0,1300,0,0,0,7457,0,1964,32015,3091,45827,0,1.04,IBM CORP,1368083,544,360270502034030
544,2013,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,,,43.183778,-78.6975,NO,,,,,,,325199,,,,,,1313211444284,CHLOROBENZENE,108907,YES,TRI,NO,0,NO,R,Pounds,18.05,29.56,0,0,0,0,0,0,0,0,0,0,47.61,0,7.07,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30813,0,0,0,0,30813,47.61,0,0,47.61,0,0,0,0,0,0,0,30820.07,30867.68,,1.4,,,545,360630235002003
545,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211570039,N-METHYL-2-PYRROLIDONE,872504,NO,TRI,NO,0,NO,R,Pounds,100,500,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18542,0,0,0,0,18542,184265,0,184265,0,0,0,332,0,0,332,602,0,0,600,0,2,0,184265,0,18542,3800,332,207541,,1.04,IBM CORP,1368083,546,360270502034030
546,2013,14611LNCRP100MC,ARCH CHEMICALS INC,100 MCKEE RD,ROCHESTER,MONROE,NY,14611,,,43.15276,-77.666278,NO,,,,,,,325199,,,,,,1313211255967,3-IODO-2-PROPYNYL BUTYLCARBAMATE,55406536,NO,TRI,NO,0,NO,R,Pounds,0,887,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,4080,0,0,0,0,0,0,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4967,0,0,887,4080,0,0,0,0,0,0,0,4967,,1.33,LONZA,1643170,547,360550087021004
547,2013,11222MTRTR498KI,UNITED METRO ENERGY CORP,498 KINGSLAND AVE,BROOKLYN,KINGS,NY,11222,,,40.73385,-73.943,NO,,,,,,,424710,,,,,,1313211193875,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,5.75,14.01,0.04,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,19.8,0,0,0,0,0,0,364,0,383.8,,0.88,,,548,360470579002011
548,2013,1462WMNTCN126JE,MANITOU CONCRETE- DOLOMITE PRODUCTS CO,1260 JEFFERSON RD,ROCHESTER,MONROE,NY,14623,,,43.08711,-77.59813,NO,,,,,,,327320,,,,,,1313211100300,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0.0009,8e-05,0,0,0,0,0,0,0,0,0.49,0,0.49098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49098,0,0,0.49098,0,0,0,0,0,0,0,0,0.49098,,0,OLDCASTLE MATERIALS INC,806709812,549,360550131013010
549,2013,14522GRFFT3849R,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,,,43.06192,-77.196765,NO,,,,,,,424710,,,,,,1313211473564,NAPHTHALENE,91203,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,550,361170206002052
550,2013,10550RCSPH7EDIS,RCA ASPHALT LLC,7 EDISON AVE,MOUNT VERNON,WESTCHESTER,NY,10550,,,40.89036,-73.82511,NO,,,,,,,324121,,,,,,1313211168531,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.03,,,551,361190026002028
551,2013,11105STRGN18012,ASTORIA GENERATING STATION,18-01 20TH AVE,ASTORIA,QUEENS,NY,11105,,,40.787084,-73.903669,NO,,,,,,,221112,,,,,,1313211603648,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,0,10.5,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,10.5,0,0,0,0,0,0,0,0,10.5,,,US POWER GENERATING CO,110291783,552,360810107010001
552,2013,1345WKNTNT7593R,GOLD STAR FEED & GRAIN,7593 RT 20,SANGERFIELD,ONEIDA,NY,13455,,,42.91368,-75.38422,NO,,,,,,,311119,,,,,,1313211493147,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.D. HEISKELL HOLDINGS LLC,9462359,553,360650257001010
553,2013,11933BNSLM462GR,BONSAL AMERICAN INC,4062 GRUMMAN BLVD BLDG 701C,CALVERTON,SUFFOLK,NY,11933,,,40.90466,-72.81036,NO,,,,,,,327999,,,,,,1313210951265,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,,1.11,OLDCASTLE INC,37176591,554,361031697041021
554,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211569951,COPPER COMPOUNDS,N100,NO,TRI,YES,1,NO,R,Pounds,0,20,728,0,0,0,0,0,0,0,0,0,748,0,0,0,0,5870,0,0,0,0,0,0,0,0,0,0,0,0,1946,0,5,7821,0,20106,0,0,0,20106,0,0,0,0,0,0,0,0,0,0,8569,0,0,748,0,7821,0,0,0,20106,0,0,28675,,1.04,IBM CORP,1368083,555,360270502034030
555,2013,14150CHMCN3709R,UNIVAR USA INC - TONAWANDA NY,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.97538,-78.931828,NO,,,,,,,424690,,,,,,1313211120922,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNIVAR USA INC,102971785,556,360290084002025
556,2013,14150CHMCN3709R,UNIVAR USA INC - TONAWANDA NY,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.97538,-78.931828,NO,,,,,,,424690,,,,,,1313211120934,METHANOL,67561,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNIVAR USA INC,102971785,557,360290084002025
